Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"ls -lar","",0,744,3390,1982464,450,0,0,21,23866
"ls -lar","",0,731,3951,1867776,443,0,0,19,24307
"ls -lar","",0,747,4081,1949696,448,0,0,20,23855
"ls -lar","",0,742,4074,1867776,443,0,0,20,24000
"ls -lar","",0,729,2136,1949696,448,0,0,23,24060
"ls -lar","",0,741,3174,1900544,445,0,0,21,23998
"ls -lar","",0,714,3382,1835008,441,0,0,21,24076
"ls -lar","",0,731,4079,1835008,441,0,0,21,23856
"ls -lar","",0,755,3979,1949696,448,0,0,20,24092
"ls -lar","",0,741,4105,1982464,450,0,0,22,24671
"ls -lar","",0,713,4095,1982464,450,0,0,21,24661
"ls -lar","",0,749,3991,1851392,442,0,0,18,23956
"ls -lar","",0,728,4095,2146304,460,0,0,19,24193
"ls -lar","",0,733,3908,1867776,443,0,0,18,23742
"ls -lar","",0,756,3494,2097152,457,0,0,21,23631
"ls -lusr","",0,761,2852,1720320,434,0,0,24,24030
"ls -lusr","",0,753,2230,1933312,447,0,0,20,23876
"ls -lusr","",0,738,2020,1900544,445,0,0,21,23835
"ls -lusr","",0,720,4014,1900544,445,0,0,22,23889
"ls -lusr","",0,741,4087,2097152,459,0,0,19,23684
"ls -lusr","",0,691,3836,2113536,460,0,0,18,23830
"ls -lusr","",0,762,2191,1949696,450,0,0,23,24126
"ls -lusr","",0,731,3997,1966080,451,0,0,20,23863
"ls -lusr","",0,727,2372,1867776,445,0,0,20,23853
"ls -lusr","",0,730,3934,1687552,434,0,0,18,23826
"ls -lusr","",0,809,4198,1949696,450,0,0,19,25222
"ls -lusr","",0,718,4009,1884160,446,0,0,20,23924
"ls -lusr","",0,708,3826,1687552,434,0,0,17,23786
"ls -lusr","",0,739,3441,1982464,452,0,0,20,24147
"ls -lusr","",0,701,3492,1982464,452,0,0,23,24105
"ls -lusr","",0,716,2417,1949696,450,0,0,19,23927
"ls -lusr","",0,730,4075,1949696,450,0,0,19,23824
"ls -lusr","",0,764,3400,1851392,444,0,0,22,23799
"ls -lusr","",0,755,3192,1851392,444,0,0,18,24220
"ls -lusr","",0,758,2362,1654784,432,0,0,18,23976
"ls -lusr","",0,750,2226,2097152,459,0,0,18,23787
"ls -lusr","",0,755,4073,1835008,443,0,0,21,24039
"ls -lusr","",0,729,4075,1867776,445,0,0,21,24169
"ls -lusr","",0,736,4092,2097152,459,0,0,21,23903
"ls -lusr","",0,734,3946,1687552,434,0,0,20,23845
"ls -lusr","",0,762,4132,1949696,450,0,0,22,23998
"ls -lusr","",0,761,2975,1884160,446,0,0,20,24051
"ls -lusr","",0,746,3367,1687552,434,0,0,21,24010
"ls -lusr","",0,744,2194,1884160,446,0,0,21,24081
"ls -lusr","",0,715,4062,1687552,434,0,0,22,23881
"ls -lusr","",0,730,3942,1949696,450,0,0,19,23810
"ls -lusr","",0,746,2317,2146304,462,0,0,26,24864
"ls -lusr","",0,722,3853,1949696,450,0,0,18,23908
"ls -lusr","",0,725,3178,1949696,450,0,0,20,23780
"ls -lusr","",0,744,3987,1884160,446,0,0,21,23913
"ls -lusr","",0,742,3643,1949696,450,0,0,19,24010
"ls -lusr","",0,746,3256,1949696,450,0,0,22,23958
"ls -lusr","",0,747,2167,1949696,450,0,0,19,23820
"ls -lusr","",0,738,2514,1949696,450,0,0,21,23997
"ls -lusr","",0,749,2159,1949696,450,0,0,19,23889
"ls -lusr","",0,740,3132,1949696,450,0,0,21,23999
"ls -lusr","",0,723,3371,1867776,445,0,0,21,23876
"ls -lusr","",0,721,4099,1949696,450,0,0,22,24146
"ls -lusr","",0,729,2861,1916928,448,0,0,21,23820
"ls -lusr","",0,739,2091,1654784,432,0,0,19,24003
"ls -lusr","",0,718,4002,1949696,450,0,0,23,23705
"ls -lusr","",0,762,3850,2146304,462,0,0,18,23868
"ls -lusr","",0,757,3978,1949696,450,0,0,21,23655
"ls -lusr","",0,733,3970,1851392,444,0,0,18,23839
"ls -lusr","",0,726,4078,1949696,450,0,0,20,23768
"ls -lusr","",0,732,4022,1949696,450,0,0,22,23849
"ls -lusr","",0,760,4025,1949696,450,0,0,22,24252
"ls -lusr","",0,749,2948,2146304,462,0,0,20,24220
"ls -lusr","",0,748,3385,2146304,462,0,0,21,23820
"ls -lusr","",0,785,4001,1900544,447,0,0,18,24106
"ls -lusr","",0,759,4113,1949696,450,0,0,19,24056
"ls -lusr","",0,734,4132,1933312,449,0,0,21,23783
"ls -lusr","",0,757,3946,1966080,451,0,0,21,23935
"ls -lusr","",0,737,4024,1949696,450,0,0,21,23716
"ls -lusr","",0,721,4007,1851392,444,0,0,20,23858
"ls -lusr","",0,735,4129,1949696,450,0,0,23,24050
"ls -lusr","",0,749,3989,1949696,450,0,0,19,23910
"ls -lusr","",0,766,2370,1802240,441,0,0,20,23649
"ls -lusr","",0,756,3572,1802240,441,0,0,22,23758
"ls -lusr","",0,766,3944,1867776,445,0,0,21,23807
"ls -lusr","",0,755,3137,1884160,446,0,0,20,23982
"ls -lusr","",0,709,4074,1949696,450,0,0,23,23734
"ls -lusr","",0,711,3157,1949696,450,0,0,19,23881
"ls -lusr","",0,736,3921,1900544,447,0,0,18,23837
"ls -lusr","",0,753,3531,1867776,445,0,0,21,23680
"ls -lusr","",0,739,3035,1949696,450,0,0,19,23910
"ls -lusr","",0,748,4031,1933312,449,0,0,18,23905
"ls -lusr","",0,752,2280,1949696,450,0,0,20,24120
"ls -lusr","",0,729,3986,1687552,434,0,0,20,24098
"ls -lusr","",0,729,4071,1949696,450,0,0,20,23997
"ls -lusr","",0,734,3581,2015232,454,0,0,20,23899
