Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
ps A,,0,5629,22668,2654208,871,1,0,7,28887
ps A,,0,5654,22604,2654208,867,1,0,7,28808
ps A,,0,5637,22916,2654208,871,1,0,7,29189
ps A,,0,5609,22772,2654208,871,1,0,8,28951
ps A,,0,5608,22686,2654208,871,1,0,9,28894
ps A,,0,5621,22689,2654208,871,1,0,8,28962
ps A,,0,5692,22838,2654208,867,1,0,6,29176
ps A,,0,5616,22824,2686976,878,1,0,8,29028
ps A,,0,5578,22656,2686976,869,1,0,8,28802
ps A,,0,5640,22573,2686976,869,1,0,7,28782
ps A,,0,5622,22646,2686976,873,1,0,7,28847
ps A,,0,5616,22786,2686976,869,1,0,8,28952
ps A,,0,5601,22761,2686976,873,1,0,7,28980
ps A,,0,5636,22751,2686976,873,1,0,8,28998
ps A,,0,5617,22669,2686976,869,1,0,7,28872
ps A,,0,5628,22705,2686976,869,1,0,5,28928
ps A,,0,5633,22743,2686976,869,1,0,5,28926
ps Au,,0,9423,30209,3080192,898,1,0,19,41142
ps Au,,0,9406,30220,3309568,912,1,0,18,41318
ps Au,,0,9481,30322,3112960,900,1,0,19,41583
ps Au,,0,9500,30250,3014656,894,1,0,18,41264
ps Au,,0,9463,30252,3080192,898,1,0,20,41351
ps Au,,0,9430,30290,3112960,900,1,0,19,41299
ps Au,,0,9427,30128,2768896,879,1,0,19,41129
ps Au,,0,9462,30236,3309568,912,1,0,19,41230
ps Au,,0,9445,30292,2768896,879,1,0,20,41472
ps Au,,0,9449,30352,3112960,903,1,0,18,41415
ps Au,,0,9472,30129,2768896,877,1,0,18,41180
ps Au,,0,9460,30216,2768896,877,1,0,18,41264
ps Au,,0,9458,30127,3112960,898,1,0,20,41113
ps Au,,0,9507,31120,3112960,898,1,0,20,42286
ps Au,,0,9427,30287,2768896,878,1,0,18,41522
ps Au,,0,9478,30214,3112960,898,1,0,20,41305
ps Au,,0,9614,30825,3096576,897,1,0,20,42160
ps Au,,0,9690,31031,3063808,895,1,0,17,42291
ps Au,,0,9561,31246,2949120,889,1,0,23,42492
ps Au,,0,9477,30357,3080192,896,1,0,17,41488
ps Au,,0,9476,30246,2998272,892,1,0,18,41196
